"crop","region","item","year","value"
"rice","mp","Value of production less total costs listed","2004.0","32.39019999999982"
"rice","mp","Value of production less operating costs","2004.0","328.7301999999999"
"rice","mp","Price (dollars per cwt at harvest)","2004.0","7.97"
"rice","mp","Yield (cwt per planted acre)","2004.0","74.66"
"rice","mp","Enterprise size (planted acres)","2004.0","407.0"
"rice","mp","Percentage of water from surface sources","2004.0","3.0"
"rice","mp","Percentage of farms harvesting ratoon crop","2004.0","0.0"
"rice","mp","Long","2004.0","80.0"
"rice","mp","Medium","2004.0","20.0"
"rice","mp","Short","2004.0","0.0"
"rice","mp","Primary product:  Rice","2005.0","452.529"
"rice","mp","Total, gross value of production","2005.0","452.529"
"rice","mp","Seed","2005.0","24.13"
"rice","mp","Fertilizer","2005.0","59.19"
"rice","mp","Chemicals","2005.0","49.52"
"rice","mp","Custom operations","2005.0","44.1"
"rice","mp","Fuel, lube, and electricity","2005.0","114.29"
"rice","mp","Repairs","2005.0","24.05"
"rice","mp","Purchased irrigation water","2005.0","0.0"
"rice","mp","Interest on operating capital","2005.0","5.31"
"rice","mp","Total, operating costs","2005.0","320.59000000000003"
"rice","mp","Hired labor","2005.0","25.75"
"rice","mp","Opportunity cost of unpaid labor","2005.0","50.73"
"rice","mp","Capital recovery of machinery and equipment","2005.0","93.19"
"rice","mp","Opportunity cost of land","2005.0","92.34"
"rice","mp","Taxes and insurance","2005.0","15.99"
"rice","mp","General farm overhead","2005.0","23.64"
"rice","mp","Total, allocated overhead","2005.0","301.64"
"rice","mp","Total, costs listed","2005.0","622.23"
"rice","mp","Value of production less total costs listed","2005.0","-169.70100000000002"
"rice","mp","Value of production less operating costs","2005.0","131.93899999999996"
"rice","mp","Price (dollars per cwt at harvest)","2005.0","6.3"
"rice","mp","Yield (cwt per planted acre)","2005.0","71.83"
"rice","mp","Enterprise size (planted acres)","2005.0","407.0"
"rice","mp","Percentage of water from surface sources","2005.0","3.0"
"rice","mp","Percentage of farms harvesting ratoon crop","2005.0","0.0"
"rice","mp","Long","2005.0","80.0"
"rice","mp","Medium","2005.0","20.0"
"rice","mp","Short","2005.0","0.0"
"rice","mp","Primary product:  Rice","2006.0","597.11"
"rice","mp","Total, gross value of production","2006.0","597.11"
"rice","mp","Seed","2006.0","34.38"
"rice","mp","Fertilizer","2006.0","51.99"
"rice","mp","Chemicals","2006.0","56.75"
"rice","mp","Custom operations","2006.0","27.93"
"rice","mp","Fuel, lube, and electricity","2006.0","102.66"
"rice","mp","Repairs","2006.0","27.66"
"rice","mp","Purchased irrigation water","2006.0","0.18"
"rice","mp","Commercial drying","2006.0","12.9"
"rice","mp","Interest on operating capital","2006.0","7.24"
"rice","mp","Total, operating costs","2006.0","321.69000000000005"
"rice","mp","Hired labor","2006.0","19.61"
"rice","mp","Opportunity cost of unpaid labor","2006.0","35.32"
"rice","mp","Capital recovery of machinery and equipment","2006.0","98.55"
"rice","mp","Opportunity cost of land","2006.0","89.46"
"rice","mp","Taxes and insurance","2006.0","16.28"
"rice","mp","General farm overhead","2006.0","19.13"
"rice","mp","Total, allocated overhead","2006.0","278.35"
"rice","mp","Total, costs listed","2006.0","600.0400000000001"
"rice","mp","Value of production less total costs listed","2006.0","-2.9300000000000637"
"rice","mp","Value of production less operating costs","2006.0","275.41999999999996"
"rice","mp","Yield (cwt per planted acre)","2006.0","71.0"
"rice","mp","Price (dollars per cwt at harvest)","2006.0","8.41"
"rice","mp","Enterprise size (planted acres)","2006.0","521.0"
"rice","mp","Primary product:  Rice","2007.0","731.86"
"rice","mp","Total, gross value of production","2007.0","731.86"
"rice","mp","Seed","2007.0","38.03"
"rice","mp","Fertilizer","2007.0","57.08"
"rice","mp","Chemicals","2007.0","57.64"
"rice","mp","Custom operations","2007.0","29.34"
"rice","mp","Fuel, lube, and electricity","2007.0","113.4"
"rice","mp","Repairs","2007.0","28.42"
"rice","mp","Purchased irrigation water","2007.0","0.19"
"rice","mp","Commercial drying","2007.0","14.87"
"rice","mp","Interest on operating capital","2007.0","7.78"
"rice","mp","Total, operating costs","2007.0","346.75"
"rice","mp","Hired labor","2007.0","20.3"
"rice","mp","Opportunity cost of unpaid labor","2007.0","36.56"
"rice","mp","Capital recovery of machinery and equipment","2007.0","103.42"
"rice","mp","Opportunity cost of land","2007.0","87.21"
"rice","mp","Taxes and insurance","2007.0","18.4"
"rice","mp","General farm overhead","2007.0","19.66"
"rice","mp","Total, allocated overhead","2007.0","285.55"
"rice","mp","Total, costs listed","2007.0","632.3"
"rice","mp","Value of production less total costs listed","2007.0","99.56000000000006"
"rice","mp","Value of production less operating costs","2007.0","385.11"
"rice","mp","Yield (cwt per planted acre)","2007.0","74.0"
"rice","mp","Price (dollars per cwt at harvest)","2007.0","9.89"
"rice","mp","Enterprise size (planted acres)","2007.0","521.0"
"rice","mp","Primary product:  Rice","2008.0","1173.69"
"rice","mp","Total, gross value of production","2008.0","1173.69"
"rice","mp","Seed","2008.0","42.19"
"rice","mp","Fertilizer","2008.0","94.09"
"rice","mp","Chemicals","2008.0","60.25"
"rice","mp","Custom operations","2008.0","29.34"
"rice","mp","Fuel, lube, and electricity","2008.0","147.76"
"rice","mp","Repairs","2008.0","29.38"
"rice","mp","Purchased irrigation water","2008.0","0.19"
"rice","mp","Commercial drying","2008.0","18.07"
"rice","mp","Interest on operating capital","2008.0","2.98"
"rice","mp","Total, operating costs","2008.0","424.25"
"rice","mp","Hired labor","2008.0","20.99"
"rice","mp","Opportunity cost of unpaid labor","2008.0","37.8"
"rice","mp","Capital recovery of machinery and equipment","2008.0","113.17"
"rice","mp","Opportunity cost of land","2008.0","96.21"
"rice","mp","Taxes and insurance","2008.0","19.55"
"rice","mp","General farm overhead","2008.0","20.32"
"rice","mp","Total, allocated overhead","2008.0","308.03999999999996"
"rice","mp","Total, costs listed","2008.0","732.29"
"rice","mp","Value of production less total costs listed","2008.0","441.4000000000001"
"rice","mp","Value of production less operating costs","2008.0","749.44"
"rice","mp","Yield (cwt per planted acre)","2008.0","69.0"
"rice","mp","Price (dollars per cwt at harvest)","2008.0","17.01"
"rice","mp","Enterprise size (planted acres)","2008.0","521.0"
"rice","mp","Primary product:  Rice","2009.0","927.5"
"rice","mp","Total, gross value of production","2009.0","927.5"
"rice","mp","Seed","2009.0","61.2"
"rice","mp","Fertilizer","2009.0","88.44"
"rice","mp","Chemicals","2009.0","66.49"
"rice","mp","Custom operations","2009.0","31.35"
"rice","mp","Fuel, lube, and electricity","2009.0","98.36"
"rice","mp","Repairs","2009.0","29.95"
"rice","mp","Purchased irrigation water","2009.0","0.2"
"rice","mp","Commercial drying","2009.0","12.21"
"rice","mp","Interest on operating capital","2009.0","0.55"
"rice","mp","Total, operating costs","2009.0","388.74999999999994"
"rice","mp","Hired labor","2009.0","21.44"
"rice","mp","Opportunity cost of unpaid labor","2009.0","38.62"
"rice","mp","Capital recovery of machinery and equipment","2009.0","120.21"
"rice","mp","Opportunity cost of land","2009.0","111.4"
"rice","mp","Taxes and insurance","2009.0","18.76"
"rice","mp","General farm overhead","2009.0","20.71"
"rice","mp","Total, allocated overhead","2009.0","331.13999999999993"
"rice","mp","Total, costs listed","2009.0","719.8899999999999"
"rice","mp","Value of production less total costs listed","2009.0","207.61000000000013"
"rice","mp","Value of production less operating costs","2009.0","538.75"
"rice","mp","Yield (cwt per planted acre)","2009.0","70.0"
"rice","mp","Price (dollars per cwt at harvest)","2009.0","13.25"
"rice","mp","Enterprise size (planted acres)","2009.0","521.0"
"rice","mp","Primary product:  Rice","2010.0","681.39"
"rice","mp","Total, gross value of production","2010.0","681.39"
"rice","mp","Seed","2010.0","61.58"
"rice","mp","Fertilizer","2010.0","67.91"
"rice","mp","Chemicals","2010.0","65.45"
"rice","mp","Custom operations","2010.0","32.35"
"rice","mp","Fuel, lube, and electricity","2010.0","121.99"
"rice","mp","Repairs","2010.0","30.71"
"rice","mp","Purchased irrigation water","2010.0","0.21"
"rice","mp","Commercial drying","2010.0","14.49"
"rice","mp","Interest on operating capital","2010.0","0.38"
"rice","mp","Total, operating costs","2010.0","395.06999999999994"
"rice","mp","Hired labor","2010.0","21.67"
"rice","mp","Opportunity cost of unpaid labor","2010.0","39.04"
"rice","mp","Capital recovery of machinery and equipment","2010.0","124.54"
"rice","mp","Opportunity cost of land","2010.0","114.78"
"rice","mp","Taxes and insurance","2010.0","19.41"
"rice","mp","General farm overhead","2010.0","21.24"
"rice","mp","Total, allocated overhead","2010.0","340.68"
"rice","mp","Total, costs listed","2010.0","735.75"
"rice","mp","Value of production less total costs listed","2010.0","-54.360000000000014"
"rice","mp","Value of production less operating costs","2010.0","286.32000000000005"
"rice","mp","Yield (cwt per planted acre)","2010.0","67.0"
"rice","mp","Price (dollars per cwt at harvest)","2010.0","10.17"
"rice","mp","Enterprise size (planted acres)","2010.0","521.0"
"rice","mp","Primary product:  Rice","2011.0","967.48"
"rice","mp","Total, gross value of production","2011.0","967.48"
"rice","mp","Seed","2011.0","62.72"
"rice","mp","Fertilizer","2011.0","89.85"
"rice","mp","Chemicals","2011.0","64.11"
"rice","mp","Custom operations","2011.0","32.95"
"rice","mp","Fuel, lube, and electricity","2011.0","155.49"
"rice","mp","Repairs","2011.0","31.67"
"rice","mp","Purchased irrigation water","2011.0","0.21"
"rice","mp","Commercial drying","2011.0","18.47"
"rice","mp","Interest on operating capital","2011.0","0.22"
"rice","mp","Total, operating costs","2011.0","455.69000000000005"
"rice","mp","Hired labor","2011.0","21.9"
"rice","mp","Opportunity cost of unpaid labor","2011.0","39.45"
"rice","mp","Capital recovery of machinery and equipment","2011.0","132.12"
"rice","mp","Opportunity cost of land","2011.0","124.91"
"rice","mp","Taxes and insurance","2011.0","20.42"
"rice","mp","General farm overhead","2011.0","21.9"
"rice","mp","Total, allocated overhead","2011.0","360.7"
"rice","mp","Total, costs listed","2011.0","816.3900000000001"
"rice","mp","Value of production less total costs listed","2011.0","151.08999999999992"
"rice","mp","Value of production less operating costs","2011.0","511.78999999999996"
"rice","mp","Yield (cwt per planted acre)","2011.0","67.0"
"rice","mp","Price (dollars per cwt at harvest)","2011.0","14.44"
"rice","mp","Enterprise size (planted acres)","2011.0","521.0"
"rice","mp","Primary product:  Rice","2012.0","1092.6299999999999"
"rice","mp","Total, gross value of production","2012.0","1092.6299999999999"
"rice","mp","Seed","2012.0","63.72"
"rice","mp","Fertilizer","2012.0","95.41"
"rice","mp","Chemicals","2012.0","67.51"
"rice","mp","Custom operations","2012.0","33.61"
"rice","mp","Fuel, lube, and electricity","2012.0","153.94"
"rice","mp","Repairs","2012.0","32.62"
"rice","mp","Purchased irrigation water","2012.0","0.22"
"rice","mp","Commercial drying","2012.0","21.01"
"rice","mp","Interest on operating capital","2012.0","0.3"
"rice","mp","Total, operating costs","2012.0","468.34000000000003"
"rice","mp","Hired labor","2012.0","22.68"
"rice","mp","Opportunity cost of unpaid labor","2012.0","40.85"
"rice","mp","Capital recovery of machinery and equipment","2012.0","138.73"
"rice","mp","Opportunity cost of land","2012.0","140.66"
"rice","mp","Taxes and insurance","2012.0","20.62"
"rice","mp","General farm overhead","2012.0","22.56"
"rice","mp","Total, allocated overhead","2012.0","386.09999999999997"
"rice","mp","Total, costs listed","2012.0","854.44"
"rice","mp","Value of production less total costs listed","2012.0","238.18999999999983"
"rice","mp","Value of production less operating costs","2012.0","624.2899999999998"
"rice","mp","Yield (cwt per planted acre)","2012.0","77.0"
"rice","mp","Price (dollars per cwt at harvest)","2012.0","14.19"
"rice","mp","Enterprise size (planted acres)","2012.0","521.0"
"rice","mp","Primary product:  Rice","2013.0","1249.83"
"rice","mp","Total, gross value of production","2013.0","1249.83"
"rice","mp","Seed","2013.0","91.94"
"rice","mp","Fertilizer","2013.0","144.22"
"rice","mp","Chemicals","2013.0","94.44"
"rice","mp","Custom operations","2013.0","44.04"
"rice","mp","Fuel, lube, and electricity","2013.0","122.32"
"rice","mp","Repairs","2013.0","51.19"
"rice","mp","Purchased irrigation water","2013.0","0.69"
"rice","mp","Commercial drying","2013.0","20.02"
"rice","mp","Interest on operating capital","2013.0","0.26"
"rice","mp","Total, operating costs","2013.0","569.1200000000001"
"rice","mp","Hired labor","2013.0","26.9"
"rice","mp","Opportunity cost of unpaid labor","2013.0","64.05"
"rice","mp","Capital recovery of machinery and equipment","2013.0","131.59"
"rice","mp","Opportunity cost of land","2013.0","128.26"
"rice","mp","Taxes and insurance","2013.0","18.31"
"rice","mp","General farm overhead","2013.0","23.11"
"rice","mp","Total, allocated overhead","2013.0","392.21999999999997"
"rice","mp","Total, costs listed","2013.0","961.3400000000001"
"rice","mp","Value of production less total costs listed","2013.0","288.4899999999998"
"rice","mp","Value of production less operating costs","2013.0","680.7099999999998"
"rice","mp","Yield (cwt per planted acre)","2013.0","81.0"
"rice","mp","Price (dollars per cwt at harvest)","2013.0","15.43"
"rice","mp","Enterprise size (planted acres)","2013.0","565.0"
"rice","mp","Primary product:  Rice","2014.0","1018.1700000000001"
"rice","mp","Total, gross value of production","2014.0","1018.1700000000001"
"rice","mp","Seed","2014.0","103.83"
"rice","mp","Fertilizer","2014.0","139.94"
"rice","mp","Chemicals","2014.0","96.19"
"rice","mp","Custom operations","2014.0","45.29"
"rice","mp","Fuel, lube, and electricity","2014.0","121.08"
"rice","mp","Repairs","2014.0","52.17"
"rice","mp","Purchased irrigation water","2014.0","0.71"
"rice","mp","Commercial drying","2014.0","19.82"
"rice","mp","Interest on operating capital","2014.0","0.18"
"rice","mp","Total, operating costs","2014.0","579.21"
"rice","mp","Hired labor","2014.0","27.41"
"rice","mp","Opportunity cost of unpaid labor","2014.0","65.26"
"rice","mp","Capital recovery of machinery and equipment","2014.0","136.46"
"rice","mp","Opportunity cost of land","2014.0","132.98"
"rice","mp","Taxes and insurance","2014.0","18.67"
"rice","mp","General farm overhead","2014.0","23.55"
